# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
52 1 182.182182 22.500000 0.62140698750408818 0.049716406005644809
52 2 182.182182 45.000000 0.62140698750408818 0.049716406005644809
52 3 182.182182 67.500000 0.62140698750408818 0.049716406005644809
53 0 185.685686 0.000000 0.62186808545335404 0.049366950103694733
53 1 185.685686 22.500000 0.62186808545335404 0.049366950103694733
53 2 185.685686 45.000000 0.62186808545335404 0.049366950103694733
53 3 185.685686 67.500000 0.62186808545335404 0.049366950103694733
54 0 189.189189 0.000000 0.62292406431021152 0.049182982172900833
54 1 189.189189 22.500000 0.62292406431021152 0.049182982172900833
54 2 189.189189 45.000000 0.62292406431021152 0.049182982172900833
54 3 189.189189 67.500000 0.62292406431021152 0.049182982172900833
55 0 192.692693 0.000000 0.62439490403771325 0.049196466670266108
55 1 192.692693 22.500000 0.62439490403771325 0.049196466670266108
55 2 192.692693 45.000000 0.62439490403771325 0.049196466670266108
55 3 192.692693 67.500000 0.62439490403771325 0.049196466670266108
56 0 196.196196 0.000000 0.62602886012842651 0.049405457313442633
56 1 196.196196 22.500000 0.62602886012842651 0.049405457313442633
56 2 196.196196 45.000000 0.62602886012842651 0.049405457313442633
56 3 196.196196 67.500000 0.62602886012842651 0.049405457313442633
57 0 199.699700 0.000000 0.62754512388902017 0.049774367673140238
57 1 199.699700 22.500000 0.62754512388902017 0.049774367673140238
57 2 199.699700 45.000000 0.62754512388902017 0.049774367673140238
57 3 199.699700 67.500000 0.62754512388902017 0.049774367673140238
58 0 203.203203 0.000000 0.62868189218138038 0.050240028501058895
58 1 203.203203 22.500000 0.62868189218138038 0.050240028501058895
58 2 203.203203 45.000000 0.62868189218138038 0.050240028501058895
58 3 203.203203 67.500000 0.62868189218138038 0.050240028501058895
59 0 206.706707 0.000000 0.62924173744770207 0.05072250112591109
59 1 206.706707 22.500000 0.62924173744770207 0.05072250112591109
59 2 206.706707 45.000000 0.62924173744770207 0.05072250112591109
59 3 206.706707 67.500000 0.62924173744770207 0.05072250112591109
60 0 210.210210 0.000000 0.62912630102890632 0.051138796408867461
60 1 210.210210 22.500000 0.62912630102890632 0.051138796408867461
60 2 210.210210 45.000000 0.62912630102890632 0.051138796408867461
60 3 210.210210 67.500000 0.62912630102890632 0.051138796408867461
61 0 213.713714 0.000000 0.62835394290604851 0.051417145496157633
61 1 213.713714 22.500000 0.62835394290604851 0.051417145496157633
61 2 213.713714 45.000000 0.62835394290604851 0.051417145496157633
61 3 213.713714 67.500000 0.62835394290604851 0.051417145496157633
62 0 217.217217 0.000000 0.62705693539080343 0.051509369074757803
62 1 217.217217 22.500000 0.62705693539080343 0.051509369074757803
62 2 217.217217 45.000000 0.62705693539080343 0.051509369074757803
62 3 217.217217 67.500000 0.62705693539080343 0.051509369074757803
63 0 220.720721 0.000000 0.62545856039809766 0.051399213933479376
63 1 220.720721 22.500000 0.62545856039809766 0.051399213933479376
63 2 220.720721 45.000000 0.62545856039809766 0.051399213933479376
63 3 220.720721 67.500000 0.62545856039809766 0.051399213933479376
64 0 224.224224 0.000000 0.62383424322598702 0.051105214821234604
64 1 224.224224 22.500000 0.62383424322598702 0.051105214821234604
64 2 224.224224 45.000000 0.62383424322598702 0.051105214821234604
64 3 224.224224 67.500000 0.62383424322598702 0.051105214821234604
65 0 227.727728 0.000000 0.62246377461735425 0.050677578129532948
65 1 227.727728 22.500000 0.62246377461735425 0.050677578129532948
65 2 227.727728 45.000000 0.62246377461735425 0.050677578129532948
65 3 227.727728 67.500000 0.62246377461735425 0.050677578129532948
66 0 231.231231 0.000000 0.62158312562143014 0.05018961095889591
66 1 231.231231 22.500000 0.62158312562143014 0.05018961095889591
66 2 231.231231 45.000000 0.62158312562143014 0.05018961095889591
66 3 231.231231 67.500000 0.62158312562143014 0.05018961095889591
67 0 234.734735 0.000000 0.62134415577287627 0.049725158268038402
67 1 234.734735 22.500000 0.62134415577287627 0.049725158268038402
67 2 234.734735 45.000000 0.62134415577287627 0.049725158268038402
67 3 234.734735 67.500000 0.62134415577287627 0.049725158268038402
68 0 238.238238 0.000000 0.62178887785052428 0.049364200403319416
68 1 238.238238 22.500000 0.62178887785052428 0.049364200403319416
68 2 238.238238 45.000000 0.62178887785052428 0.049364200403319416
68 3 238.238238 67.500000 0.62178887785052428 0.049364200403319416
69 0 241.741742 0.000000 0.62284234588941267 0.049169084275775252
69 1 241.741742 22.500000 0.62284234588941267 0.049169084275775252
69 2 241.741742 45.000000 0.62284234588941267 0.049169084275775252
69 3 241.741742 67.500000 0.62284234588941267 0.049169084275775252
70 0 245.245245 0.000000 0.62432519178810464 0.049173757823259452
70 1 245.245245 22.500000 0.62432519178810464 0.049173757823259452
70 2 245.245245 45.000000 0.62432519178810464 0.049173757823259452
70 3 245.245245 67.500000 0.62432519178810464 0.049173757823259452
71 0 248.748749 0.000000 0.62598377011535944 0.049377866067472923
