# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
9 3 31.531532 67.500000 0.62192398889266765 0.06829589082392501
10 0 35.035035 0.000000 0.62323304697718696 0.067871900631164689
10 1 35.035035 22.500000 0.62323304697718696 0.067871900631164689
10 2 35.035035 45.000000 0.62323304697718696 0.067871900631164689
10 3 35.035035 67.500000 0.62323304697718696 0.067871900631164689
11 0 38.538539 0.000000 0.6249034845270699 0.06774927136597246
11 1 38.538539 22.500000 0.6249034845270699 0.06774927136597246
11 2 38.538539 45.000000 0.6249034845270699 0.06774927136597246
11 3 38.538539 67.500000 0.6249034845270699 0.06774927136597246
12 0 42.042042 0.000000 0.62664857676300467 0.067949313722398708
12 1 42.042042 22.500000 0.62664857676300467 0.067949313722398708
12 2 42.042042 45.000000 0.62664857676300467 0.067949313722398708
12 3 42.042042 67.500000 0.62664857676300467 0.067949313722398708
13 0 45.545546 0.000000 0.62816790091596453 0.068437852156686865
13 1 45.545546 22.500000 0.62816790091596453 0.068437852156686865
13 2 45.545546 45.000000 0.62816790091596453 0.068437852156686865
13 3 45.545546 67.500000 0.62816790091596453 0.068437852156686865
14 0 49.049049 0.000000 0.62919909653353145 0.069131061786037132
14 1 49.049049 22.500000 0.62919909653353145 0.069131061786037132
14 2 49.049049 45.000000 0.62919909653353145 0.069131061786037132
14 3 49.049049 67.500000 0.62919909653353145 0.069131061786037132
15 0 52.552553 0.000000 0.62956344525959695 0.069909847655351895
15 1 52.552553 22.500000 0.62956344525959695 0.069909847655351895
15 2 52.552553 45.000000 0.62956344525959695 0.069909847655351895
15 3 52.552553 67.500000 0.62956344525959695 0.069909847655351895
16 0 56.056056 0.000000 0.62919716591238373 0.070640300385248933
16 1 56.056056 22.500000 0.62919716591238373 0.070640300385248933
16 2 56.056056 45.000000 0.62919716591238373 0.070640300385248933
16 3 56.056056 67.500000 0.62919716591238373 0.070640300385248933
17 0 59.559560 0.000000 0.62816273011096557 0.07119671563462876
17 1 59.559560 22.500000 0.62816273011096557 0.07119671563462876
17 2 59.559560 45.000000 0.62816273011096557 0.07119671563462876
17 3 59.559560 67.500000 0.62816273011096557 0.07119671563462876
18 0 63.063063 0.000000 0.62663808962906153 0.07148322124560634
18 1 63.063063 22.500000 0.62663808962906153 0.07148322124560634
18 2 63.063063 45.000000 0.62663808962906153 0.07148322124560634
18 3 63.063063 67.500000 0.62663808962906153 0.07148322124560634
19 0 66.566567 0.000000 0.624885751855215 0.07145029210567691
19 1 66.566567 22.500000 0.624885751855215 0.07145029210567691
19 2 66.566567 45.000000 0.624885751855215 0.07145029210567691
19 3 66.566567 67.500000 0.624885751855215 0.07145029210567691
20 0 70.070070 0.000000 0.62320728587888419 0.071103308618735983
20 1 70.070070 22.500000 0.62320728587888419 0.071103308618735983
20 2 70.070070 45.000000 0.62320728587888419 0.071103308618735983
20 3 70.070070 67.500000 0.62320728587888419 0.071103308618735983
21 0 73.573574 0.000000 0.62189134422112646 0.070501680205993955
21 1 73.573574 22.500000 0.62189134422112646 0.070501680205993955
21 2 73.573574 45.000000 0.62189134422112646 0.070501680205993955
21 3 73.573574 67.500000 0.62189134422112646 0.070501680205993955
22 0 77.077077 0.000000 0.6211642187328148 0.069748676157178863
22 1 77.077077 22.500000 0.6211642187328148 0.069748676157178863
22 2 77.077077 45.000000 0.6211642187328148 0.069748676157178863
22 3 77.077077 67.500000 0.6211642187328148 0.069748676157178863
23 0 80.580581 0.000000 0.62115127721097874 0.068973704025803884
23 1 80.580581 22.500000 0.62115127721097874 0.068973704025803884
23 2 80.580581 45.000000 0.62115127721097874 0.068973704025803884
23 3 80.580581 67.500000 0.62115127721097874 0.068973704025803884
24 0 84.084084 0.000000 0.62185562622454371 0.068310075924298039
24 1 84.084084 22.500000 0.62185562622454371 0.068310075924298039
24 2 84.084084 45.000000 0.62185562622454371 0.068310075924298039
24 3 84.084084 67.500000 0.62185562622454371 0.068310075924298039
25 0 87.587588 0.000000 0.62315745034642467 0.067872081758981739
25 1 87.587588 22.500000 0.62315745034642467 0.067872081758981739
25 2 87.587588 45.000000 0.62315745034642467 0.067872081758981739
25 3 87.587588 67.500000 0.62315745034642467 0.067872081758981739
26 0 91.091091 0.000000 0.62483414608605881 0.067735311305419765
26 1 91.091091 22.500000 0.62483414608605881 0.067735311305419765
26 2 91.091091 45.000000 0.62483414608605881 0.067735311305419765
26 3 91.091091 67.500000 0.62483414608605881 0.067735311305419765
27 0 94.594595 0.000000 0.62659802753459226 0.067923612308676065
27 1 94.594595 22.500000 0.62659802753459226 0.067923612308676065
27 2 94.594595 45.000000 0.62659802753459226 0.067923612308676065
27 3 94.594595 67.500000 0.62659802753459226 0.067923612308676065
28 0 98.098098 0.000000 0.62814544894313606 0.068404934187179439
28 1 98.098098 22.500000 0.62814544894313606 0.068404934187179439
28 2 98.098098 45.000000 0.62814544894313606 0.068404934187179439
