# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
0 0 0.000000 0.000000 0.6244138831049445 -0.050040036447680181
0 1 0.000000 22.500000 0.6244138831049445 -0.050040036447680181
0 2 0.000000 45.000000 0.6244138831049445 -0.050040036447680181
0 3 0.000000 67.500000 0.6244138831049445 -0.050040036447680181
1 0 3.503504 0.000000 0.62360638002711788 -0.050310711130984016
1 1 3.503504 22.500000 0.62360638002711788 -0.050310711130984016
1 2 3.503504 45.000000 0.62360638002711788 -0.050310711130984016
1 3 3.503504 67.500000 0.62360638002711788 -0.050310711130984016
2 0 7.007007 0.000000 0.62230494927033975 -0.050387026027753003
2 1 7.007007 22.500000 0.62230494927033975 -0.050387026027753003
2 2 7.007007 45.000000 0.62230494927033975 -0.050387026027753003
2 3 7.007007 67.500000 0.62230494927033975 -0.050387026027753003
3 0 10.510511 0.000000 0.62073420399986423 -0.050255723503318639
3 1 10.510511 22.500000 0.62073420399986423 -0.050255723503318639
3 2 10.510511 45.000000 0.62073420399986423 -0.050255723503318639
3 3 10.510511 67.500000 0.62073420399986423 -0.050255723503318639
4 0 14.014014 0.000000 0.61916501025279003 -0.049939236407810492
4 1 14.014014 22.500000 0.61916501025279003 -0.049939236407810492
4 2 14.014014 45.000000 0.61916501025279003 -0.049939236407810492
4 3 14.014014 67.500000 0.61916501025279003 -0.049939236407810492
5 0 17.517518 0.000000 0.61786748601910257 -0.049491856592544056
5 1 17.517518 22.500000 0.61786748601910257 -0.049491856592544056
5 2 17.517518 45.000000 0.61786748601910257 -0.049491856592544056
5 3 17.517518 67.500000 0.61786748601910257 -0.049491856592544056
6 0 21.021021 0.000000 0.61706454040875602 -0.048990423760891286
6 1 21.021021 22.500000 0.61706454040875602 -0.048990423760891286
6 2 21.021021 45.000000 0.61706454040875602 -0.048990423760891286
6 3 21.021021 67.500000 0.61706454040875602 -0.048990423760891286
7 0 24.524525 0.000000 0.61689392597311465 -0.048521131130192414
7 1 24.524525 22.500000 0.61689392597311465 -0.048521131130192414
7 2 24.524525 45.000000 0.61689392597311465 -0.048521131130192414
7 3 24.524525 67.500000 0.61689392597311465 -0.048521131130192414
8 0 28.028028 0.000000 0.61738503982877624 -0.048164712979573802
8 1 28.028028 22.500000 0.61738503982877624 -0.048164712979573802
8 2 28.028028 45.000000 0.61738503982877624 -0.048164712979573802
8 3 28.028028 67.500000 0.61738503982877624 -0.048164712979573802
9 0 31.531532 0.000000 0.6184540958966096 -0.047982559006319821
9 1 31.531532 22.500000 0.6184540958966096 -0.047982559006319821
9 2 31.531532 45.000000 0.6184540958966096 -0.047982559006319821
9 3 31.531532 67.500000 0.6184540958966096 -0.047982559006319821
10 0 35.035035 0.000000 0.61991830331984377 -0.04800614312556991
10 1 35.035035 22.500000 0.61991830331984377 -0.04800614312556991
10 2 35.035035 45.000000 0.61991830331984377 -0.04800614312556991
10 3 35.035035 67.500000 0.61991830331984377 -0.04800614312556991
11 0 38.538539 0.000000 0.62152672608056192 -0.048231586606978641
11 1 38.538539 22.500000 0.62152672608056192 -0.048231586606978641
11 2 38.538539 45.000000 0.62152672608056192 -0.048231586606978641
11 3 38.538539 67.500000 0.62152672608056192 -0.048231586606978641
12 0 42.042042 0.000000 0.62300287112210917 -0.048620294472946399
12 1 42.042042 22.500000 0.62300287112210917 -0.048620294472946399
12 2 42.042042 45.000000 0.62300287112210917 -0.048620294472946399
12 3 42.042042 67.500000 0.62300287112210917 -0.048620294472946399
13 0 45.545546 0.000000 0.624092047913267 -0.049105561008813539
13 1 45.545546 22.500000 0.624092047913267 -0.049105561008813539
13 2 45.545546 45.000000 0.624092047913267 -0.049105561008813539
13 3 45.545546 67.500000 0.624092047913267 -0.049105561008813539
14 0 49.049049 0.000000 0.62460549455627035 -0.049604014158634621
14 1 49.049049 22.500000 0.62460549455627035 -0.049604014158634621
14 2 49.049049 45.000000 0.62460549455627035 -0.049604014158634621
14 3 49.049049 67.500000 0.62460549455627035 -0.049604014158634621
15 0 52.552553 0.000000 0.62445350054707116 -0.050029935837766396
15 1 52.552553 22.500000 0.62445350054707116 -0.050029935837766396
15 2 52.552553 45.000000 0.62445350054707116 -0.050029935837766396
15 3 52.552553 67.500000 0.62445350054707116 -0.050029935837766396
16 0 56.056056 0.000000 0.62366144190678419 -0.05030999905974589
16 1 56.056056 22.500000 0.62366144190678419 -0.05030999905974589
16 2 56.056056 45.000000 0.62366144190678419 -0.05030999905974589
16 3 56.056056 67.500000 0.62366144190678419 -0.05030999905974589
17 0 59.559560 0.000000 0.62236562445114596 -0.050395888816962227
17 1 59.559560 22.500000 0.62236562445114596 -0.050395888816962227
17 2 59.559560 45.000000 0.62236562445114596 -0.050395888816962227
17 3 59.559560 67.500000 0.62236562445114596 -0.050395888816962227
18 0 63.063063 0.000000 0.62078956447930556 -0.050272634978798948
18 1 63.063063 22.500000 0.62078956447930556 -0.050272634978798948
18 2 63.063063 45.000000 0.62078956447930556 -0.050272634978798948
18 3 63.063063 67.500000 0.62078956447930556 -0.050272634978798948
19 0 66.566567 0.000000 0.6192050092726018 -0.049961220403024809
19 1 66.566567 22.500000 0.6192050092726018 -0.049961220403024809
19 2 66.566567 45.000000 0.6192050092726018 -0.049961220403024809
19 3 66.566567 67.500000 0.6192050092726018 -0.049961220403024809
20 0 70.070070 0.000000 0.61788477880469894 -0.049515010065573552
20 1 70.070070 22.500000 0.61788477880469894 -0.049515010065573552
20 2 70.070070 45.000000 0.61788477880469894 -0.049515010065573552
20 3 70.070070 67.500000 0.61788477880469894 -0.049515010065573552
21 0 73.573574 0.000000 0.6170558177537947 -0.049010608686190039
21 1 73.573574 22.500000 0.6170558177537947 -0.049010608686190039
21 2 73.573574 45.000000 0.6170558177537947 -0.049010608686190039
21 3 73.573574 67.500000 0.6170558177537947 -0.049010608686190039
22 0 77.077077 0.000000 0.61686052696255755 -0.048534712691614461
22 1 77.077077 22.500000 0.61686052696255755 -0.048534712691614461
22 2 77.077077 45.000000 0.61686052696255755 -0.048534712691614461
22 3 77.077077 67.500000 0.61686052696255755 -0.048534712691614461
23 0 80.580581 0.000000 0.61733274182577047 -0.048169212605515155
23 1 80.580581 22.500000 0.61733274182577047 -0.048169212605515155
23 2 80.580581 45.000000 0.61733274182577047 -0.048169212605515155
23 3 80.580581 67.500000 0.61733274182577047 -0.048169212605515155
24 0 84.084084 0.000000 0.61839212120949427 -0.047977105174119905
24 1 84.084084 22.500000 0.61839212120949427 -0.047977105174119905
24 2 84.084084 45.000000 0.61839212120949427 -0.047977105174119905
24 3 84.084084 67.500000 0.61839212120949427 -0.047977105174119905
25 0 87.587588 0.000000 0.61985771120998678 -0.047991638194547173
25 1 87.587588 22.500000 0.61985771120998678 -0.047991638194547173
25 2 87.587588 45.000000 0.61985771120998678 -0.047991638194547173
25 3 87.587588 67.500000 0.61985771120998678 -0.047991638194547173
26 0 91.091091 0.000000 0.62147846065392054 -0.048210558051203369
26 1 91.091091 22.500000 0.62147846065392054 -0.048210558051203369
26 2 91.091091 45.000000 0.62147846065392054 -0.048210558051203369
26 3 91.091091 67.500000 0.62147846065392054 -0.048210558051203369
27 0 94.594595 0.000000 0.62297579848265927 -0.048596454944345058
27 1 94.594595 22.500000 0.62297579848265927 -0.048596454944345058
27 2 94.594595 45.000000 0.62297579848265927 -0.048596454944345058
27 3 94.594595 67.500000 0.62297579848265927 -0.048596454944345058
28 0 98.098098 0.000000 0.6240913291913176 -0.049083153726002041
28 1 98.098098 22.500000 0.6240913291913176 -0.049083153726002041
28 2 98.098098 45.000000 0.6240913291913176 -0.049083153726002041
28 3 98.098098 67.500000 0.6240913291913176 -0.049083153726002041
29 0 101.601602 0.000000 0.62463159677367097 -0.049587058894583355
29 1 101.601602 22.500000 0.62463159677367097 -0.049587058894583355
29 2 101.601602 45.000000 0.62463159677367097 -0.049587058894583355
29 3 101.601602 67.500000 0.62463159677367097 -0.049587058894583355
30 0 105.105105 0.000000 0.62450204387362585 -0.05002150928319473
30 1 105.105105 22.500000 0.62450204387362585 -0.05002150928319473
30 2 105.105105 45.000000 0.62450204387362585 -0.05002150928319473
30 3 105.105105 67.500000 0.62450204387362585 -0.05002150928319473
31 0 108.608609 0.000000 0.62372393208770949 -0.050311678143697483
31 1 108.608609 22.500000 0.62372393208770949 -0.050311678143697483
31 2 108.608609 45.000000 0.62372393208770949 -0.050311678143697483
31 3 108.608609 67.500000 0.62372393208770949 -0.050311678143697483
32 0 112.112112 0.000000 0.6224309504162393 -0.050407457438420747
32 1 112.112112 22.500000 0.6224309504162393 -0.050407457438420747
32 2 112.112112 45.000000 0.6224309504162393 -0.050407457438420747
32 3 112.112112 67.500000 0.6224309504162393 -0.050407457438420747
33 0 115.615616 0.000000 0.62084599038822863 -0.05029210839335041
33 1 115.615616 22.500000 0.62084599038822863 -0.05029210839335041
33 2 115.615616 45.000000 0.62084599038822863 -0.05029210839335041
33 3 115.615616 67.500000 0.62084599038822863 -0.05029210839335041
34 0 119.119119 0.000000 0.61924229298030109 -0.04998518531373649
34 1 119.119119 22.500000 0.61924229298030109 -0.04998518531373649
34 2 119.119119 45.000000 0.61924229298030109 -0.04998518531373649
34 3 119.119119 67.500000 0.61924229298030109 -0.04998518531373649
35 0 122.622623 0.000000 0.61789602692845802 -0.049539222214841222
35 1 122.622623 22.500000 0.61789602692845802 -0.049539222214841222
35 2 122.622623 45.000000 0.61789602692845802 -0.049539222214841222
35 3 122.622623 67.500000 0.61789602692845802 -0.049539222214841222
36 0 126.126126 0.000000 0.61703874283859261 -0.049030743441359013
36 1 126.126126 22.500000 0.61703874283859261 -0.049030743441359013
36 2 126.126126 45.000000 0.61703874283859261 -0.049030743441359013
36 3 126.126126 67.500000 0.61703874283859261 -0.049030743441359013
37 0 129.629630 0.000000 0.61681788744515154 -0.048547136069458562
37 1 129.629630 22.500000 0.61681788744515154 -0.048547136069458562
37 2 129.629630 45.000000 0.61681788744515154 -0.048547136069458562
37 3 129.629630 67.500000 0.61681788744515154 -0.048547136069458562
38 0 133.133133 0.000000 0.61727189278688521 -0.048171635511153624
38 1 133.133133 22.500000 0.61727189278688521 -0.048171635511153624
38 2 133.133133 45.000000 0.61727189278688521 -0.048171635511153624
38 3 133.133133 67.500000 0.61727189278688521 -0.048171635511153624
39 0 136.636637 0.000000 0.6183237550250652 -0.047969003342846137
39 1 136.636637 22.500000 0.6183237550250652 -0.047969003342846137
39 2 136.636637 45.000000 0.6183237550250652 -0.047969003342846137
39 3 136.636637 67.500000 0.6183237550250652 -0.047969003342846137
40 0 140.140140 0.000000 0.61979400006848251 -0.047974361098991995
40 1 140.140140 22.500000 0.61979400006848251 -0.047974361098991995
40 2 140.140140 45.000000 0.61979400006848251 -0.047974361098991995
40 3 140.140140 67.500000 0.61979400006848251 -0.047974361098991995
41 0 143.643644 0.000000 0.6214309123322459 -0.048187104782951233
41 1 143.643644 22.500000 0.6214309123322459 -0.048187104782951233
41 2 143.643644 45.000000 0.6214309123322459 -0.048187104782951233
41 3 143.643644 67.500000 0.6214309123322459 -0.048187104782951233
42 0 147.147147 0.000000 0.62295319142264616 -0.04857095417426574
42 1 147.147147 22.500000 0.62295319142264616 -0.04857095417426574
42 2 147.147147 45.000000 0.62295319142264616 -0.04857095417426574
42 3 147.147147 67.500000 0.62295319142264616 -0.04857095417426574
43 0 150.650651 0.000000 0.62409809272799111 -0.04906013782076829
43 1 150.650651 22.500000 0.62409809272799111 -0.04906013782076829
43 2 150.650651 45.000000 0.62409809272799111 -0.04906013782076829
43 3 150.650651 67.500000 0.62409809272799111 -0.04906013782076829
44 0 154.154154 0.000000 0.6246669401677265 -0.049570659654059421
44 1 154.154154 22.500000 0.6246669401677265 -0.049570659654059421
44 2 154.154154 45.000000 0.6246669401677265 -0.049570659654059421
44 3 154.154154 67.500000 0.6246669401677265 -0.049570659654059421
45 0 157.657658 0.000000 0.62456001502735314 -0.050014717794547803
45 1 157.657658 22.500000 0.62456001502735314 -0.050014717794547803
45 2 157.657658 45.000000 0.62456001502735314 -0.050014717794547803
45 3 157.657658 67.500000 0.62456001502735314 -0.050014717794547803
46 0 161.161161 0.000000 0.6237944194116698 -0.050315801069631926
46 1 161.161161 22.500000 0.6237944194116698 -0.050315801069631926
46 2 161.161161 45.000000 0.6237944194116698 -0.050315801069631926
46 3 161.161161 67.500000 0.6237944194116698 -0.050315801069631926
47 0 164.664665 0.000000 0.62250146067100665 -0.050421868268959551
47 1 164.664665 22.500000 0.62250146067100665 -0.050421868268959551
47 2 164.664665 45.000000 0.62250146067100665 -0.050421868268959551
47 3 164.664665 67.500000 0.62250146067100665 -0.050421868268959551
48 0 168.168168 0.000000 0.6209038816439949 -0.050314340598230381
48 1 168.168168 22.500000 0.6209038816439949 -0.050314340598230381
48 2 168.168168 45.000000 0.6209038816439949 -0.050314340598230381
48 3 168.168168 67.500000 0.6209038816439949 -0.050314340598230381
